Client Name;AL HUDAYRIYAT ISLAND PDA ENABLING WORKS;C2;C3
1.43;6.4198;0.0499;-0.0023
1.44;6.1525;0.0495;-0.0021000000000000003
1.45;5.622;0.0494;-0.002
1.46;5.3463;0.049300000000000004;-0.0019
1.47;5.0539000000000005;0.0492;-0.0019
1.48;4.774;0.0492;-0.0018000000000000002
1.49;4.7485;0.049100000000000005;-0.0015
1.5;4.746700000000001;0.049100000000000005;-0.0008
1.51;4.7826;0.0432;-0.0002
1.52;4.8185;0.0415;-0.0004
1.53;4.891;0.0395;-0.0006000000000000001
1.54;5.5343;0.0362;-0.0008
1.55;5.793200000000001;0.0351;-0.0014
1.56;5.9478;0.034800000000000005;-0.008400000000000001
1.57;6.018800000000001;0.0345;-0.0165
1.58;5.9854;0.0334;-0.024300000000000002
1.59;5.551;0.0323;-0.0257
1.6;5.3421;0.031;-0.0262
1.61;5.1165;0.0298;-0.0263
1.62;4.8325000000000005;0.0296;-0.026500000000000003
1.63;4.5902;0.0296;-0.026500000000000003
1.64;4.4763;0.0297;-0.026600000000000002
1.65;4.4633;0.0298;-0.026600000000000002
1.66;4.4612;0.030100000000000002;-0.026600000000000002
1.67;4.4614;0.030100000000000002;-0.026600000000000002
1.68;4.4616;0.0315;-0.026600000000000002
1.69;4.4858;0.0337;-0.026600000000000002
1.7;4.4858;0.040100000000000004;-0.026600000000000002
1.71;4.0305;0.040100000000000004;-0.0267
1.72;3.4039;0.0403;-0.0267
1.73;3.4039;0.0402;-0.029500000000000002
1.74;2.7941000000000003;0.04;-0.0302
1.75;2.2636000000000003;0.0397;-0.030600000000000002
1.76;1.8876000000000002;0.039;-0.0307
1.77;1.8876000000000002;0.0363;-0.0307
1.78;1.6078000000000001;0.0337;-0.0308
1.79;1.3655000000000002;0.0337;-0.0308
1.8;1.3156;0.0334;-0.0308
1.81;1.2909000000000002;0.0332;-0.0307
1.82;1.2874;0.0327;-0.0307
1.83;1.2984;0.0316;-0.030600000000000002
1.84;1.3095;0.0292;-0.030600000000000002
1.85;1.3322;0.024800000000000003;-0.030500000000000003
1.86;1.3780000000000001;0.0195;-0.030500000000000003
1.87;1.3112000000000001;0.0212;-0.0308
1.88;1.165;0.0173;-0.0308
1.89;1.165;0.015600000000000001;-0.0309
1.9;0.9979;0.0149;-0.031
1.91;0.8475;0.0149;-0.031100000000000003
1.92;0.8412000000000001;0.015000000000000001;-0.031100000000000003
1.93;0.8400000000000001;0.0151;-0.031100000000000003
1.94;0.8490000000000001;0.0154;-0.031100000000000003
1.95;0.8581000000000001;0.015600000000000001;-0.031100000000000003
1.96;0.8768;0.015600000000000001;-0.031100000000000003
1.97;0.8768;0.015600000000000001;-0.031100000000000003
1.98;0.9353;0.015600000000000001;-0.031100000000000003
1.99;0.906;0.015600000000000001;-0.031100000000000003
2.0;0.8475;0.0155;-0.031100000000000003
2.01;0.8475;0.0155;-0.0313
2.02;0.7682;0.0154;-0.031400000000000004
2.03;0.7306;0.015300000000000001;-0.031400000000000004
2.04;0.7223;0.0152;-0.031400000000000004
2.05;0.7181000000000001;0.015000000000000001;-0.0315
2.06;0.7139;0.0149;-0.0315
2.07;0.7180000000000001;0.014700000000000001;-0.0315
2.08;0.7097;0.0143;-0.0315
2.09;0.6913;0.0134;-0.0316
2.1;0.6826;0.0134;-0.0316
2.11;0.6831;0.0128;-0.0317
2.12;0.6836;0.0128;-0.0317
2.13;0.687;0.0114;-0.0317
2.14;0.7264;0.0111;-0.0317
2.15;0.7264;0.0111;-0.0317
2.16;0.7807000000000001;0.011000000000000001;-0.0317
2.17;0.8601000000000001;0.011000000000000001;-0.0317
2.18;0.8726;0.011000000000000001;-0.0317
2.19;0.8308000000000001;0.011000000000000001;-0.0317
2.2;0.8308000000000001;0.011000000000000001;-0.0316
2.21;0.7765000000000001;0.011000000000000001;-0.0316
2.22;0.7742;0.011000000000000001;-0.031400000000000004
2.23;0.7735000000000001;0.011000000000000001;-0.031400000000000004
2.24;0.7746000000000001;0.011000000000000001;-0.0313
2.25;0.7758;0.011000000000000001;-0.031200000000000002
2.26;0.7913;0.011000000000000001;-0.031200000000000002
2.27;0.8225;0.011000000000000001;-0.031200000000000002
2.28;0.8559;0.0114;-0.031200000000000002
2.29;0.8141;0.0117;-0.031200000000000002
2.3;0.7974;0.0119;-0.0313
2.31;0.7473000000000001;0.012;-0.0313
2.32;0.7473000000000001;0.0119;-0.0313
2.33;0.7247;0.0119;-0.0313
2.34;0.7207;0.0118;-0.0313
2.35;0.7202000000000001;0.0118;-0.031200000000000002
2.36;0.737;0.0115;-0.031200000000000002
2.37;0.7538;0.0111;-0.031200000000000002
2.38;0.8226;0.0103;-0.031100000000000003
2.39;0.9603;0.0102;-0.031100000000000003
2.4;1.4365;0.0102;-0.031100000000000003
2.41;2.1299;0.0102;-0.031100000000000003
2.42;2.7523;0.010100000000000001;-0.031100000000000003
2.43;3.0614000000000003;0.010100000000000001;-0.031
2.44;3.2076000000000002;0.010100000000000001;-0.031
2.45;3.2076000000000002;0.01;-0.0309
2.46;3.3037;0.0097;-0.030600000000000002
2.47;3.3789000000000002;0.009300000000000001;-0.030500000000000003
2.48;3.4248000000000003;0.0091;-0.0304
2.49;3.4415;0.009000000000000001;-0.0304
2.5;3.4666;0.0089;-0.0304
2.51;3.4373;0.0089;-0.0303
2.52;3.4373;0.0088;-0.0303
2.53;3.3956;0.0086;-0.0303
2.54;3.3329;0.0068000000000000005;-0.0303
2.55;3.2285000000000004;0.006500000000000001;-0.0303
2.56;3.1408;0.0061;-0.0303
2.57;3.0322;0.005200000000000001;-0.0302
2.58;2.9570000000000003;0.0049;-0.0302
2.59;2.9570000000000003;0.0047;-0.0302
2.6;2.8651;0.0046;-0.0302
2.61;2.8066;0.0046;-0.0302
2.62;2.7481;0.0045000000000000005;-0.0302
2.63;2.7398000000000002;0.0045000000000000005;-0.030100000000000002
2.64;2.7398000000000002;0.0045000000000000005;-0.030100000000000002
2.65;2.6813000000000002;0.0046;-0.030100000000000002
2.66;2.5685000000000002;0.0046;-0.030000000000000002
2.67;2.4933;0.0048000000000000004;-0.030000000000000002
2.68;2.4933;0.0049;-0.030000000000000002
2.69;2.487;0.0049;-0.029900000000000003
2.7;2.4866;0.005;-0.029900000000000003
2.71;2.4945;0.005;-0.0297
2.72;2.5024;0.005;-0.0296
2.73;2.5184;0.005;-0.0296
2.74;2.6228000000000002;0.0051;-0.029500000000000002
2.75;2.6855;0.0055000000000000005;-0.029500000000000002
2.76;2.6938;0.0057;-0.029400000000000003
2.77;2.6938;0.0058000000000000005;-0.029400000000000003
2.78;2.7398000000000002;0.007500000000000001;-0.029300000000000003
2.79;2.815;0.0095;-0.029300000000000003
2.8;2.8734;0.0123;-0.029300000000000003
2.81;2.911;0.0132;-0.0292
2.82;2.9361;0.013600000000000001;-0.0292
2.83;3.0113000000000003;0.0137;-0.0292
2.84;3.1408;0.013600000000000001;-0.0292
2.85;3.3120000000000003;0.0134;-0.0292
2.86;3.3120000000000003;0.0111;-0.0292
2.87;3.5042;0.01;-0.0292
2.88;3.7548000000000004;0.01;-0.0291
2.89;4.231;0.01;-0.029
2.9;4.849200000000001;0.010100000000000001;-0.029
2.91;5.0831;0.0105;-0.029
2.92;5.1583000000000006;0.012;-0.028900000000000002
2.93;5.1583000000000006;0.0125;-0.028800000000000003
2.94;5.7765;0.0142;-0.0287
2.95;5.713900000000001;0.0159;-0.0286
2.96;6.340400000000001;0.017;-0.0284
2.97;6.135800000000001;0.0184;-0.024200000000000003
2.98;6.866700000000001;0.021;-0.024
2.99;7.510000000000001;0.0206;-0.0238
3.0;7.769;0.021400000000000002;-0.0234
3.01;8.0447;0.0227;-0.0233
3.02;8.3454;0.0241;-0.023100000000000002
3.03;8.617;0.0253;-0.0229
3.04;9.0013;0.026600000000000002;-0.0228
3.05;9.231;0.0274;-0.022500000000000003
3.06;9.477400000000001;0.028200000000000003;-0.0224
3.07;9.7698;0.034;-0.0222
3.08;10.0828;0.037000000000000005;-0.0221
3.09;10.4573;0.0378;-0.022000000000000002
3.1;10.6987;0.0414;-0.0219
3.11;10.8152;0.0444;-0.0217
3.12;10.9442;0.0425;-0.0216
3.13;10.902600000000001;0.0461;-0.021500000000000002
3.14;10.9859;0.0466;-0.021400000000000002
3.15;11.0774;0.0477;-0.0213
3.16;11.193900000000001;0.0507;-0.0212
3.17;11.298;0.0529;-0.0211
3.18;11.402000000000001;0.055900000000000005;-0.021
3.19;11.418600000000001;0.0567;-0.021
3.2;11.4124;0.057600000000000005;-0.020900000000000002
3.21;11.4342;0.057800000000000004;-0.020800000000000003
3.22;11.456100000000001;0.060200000000000004;-0.020800000000000003
3.23;11.4582;0.060500000000000005;-0.0206
3.24;11.4603;0.0611;-0.0206
3.25;11.4852;0.0618;-0.0205
3.26;11.556000000000001;0.0618;-0.0204
3.27;11.6475;0.0618;-0.0204
3.28;11.7973;0.0618;-0.020300000000000002
3.29;11.8764;0.0618;-0.020200000000000003
3.3;11.9638;0.0618;-0.020200000000000003
3.31;12.0678;0.0618;-0.0201
3.32;12.3009;0.0613;-0.02
3.33;12.4132;0.060700000000000004;-0.0199
3.34;12.542200000000001;0.0606;-0.0199
3.35;12.6837;0.0606;-0.0198
3.36;12.9792;0.0606;-0.019700000000000002
3.37;13.158100000000001;0.0606;-0.0195
3.38;13.3579;0.0606;-0.0195
3.39;13.582600000000001;0.060500000000000005;-0.0194
3.4;14.106900000000001;0.060500000000000005;-0.0193
3.41;14.3816;0.060500000000000005;-0.019100000000000002
3.42;14.693700000000002;0.060500000000000005;-0.019100000000000002
3.43;15.010000000000002;0.060500000000000005;-0.019
3.44;15.705;0.06420000000000001;-0.0189
3.45;16.0712;0.0712;-0.0187
3.46;16.429100000000002;0.07490000000000001;-0.018600000000000002
3.47;16.7869;0.0766;-0.018500000000000003
3.48;17.6983;0.0784;-0.0184
3.49;18.110300000000002;0.0801;-0.0182
3.5;18.4557;0.0815;-0.0182
3.51;18.7178;0.0855;-0.018000000000000002
3.52;19.0216;0.0863;-0.018000000000000002
3.53;18.9842;0.09190000000000001;-0.0179
3.54;18.7803;0.09050000000000001;-0.0179
3.55;18.201800000000002;0.0925;-0.0178
3.56;17.8606;0.0922;-0.0178
3.57;17.4694;0.0925;-0.0177
3.58;17.1282;0.0927;-0.0177
3.59;16.8494;0.09280000000000001;-0.0176
3.6;16.691200000000002;0.09280000000000001;-0.0176
3.61;16.3708;0.09280000000000001;-0.0176
3.62;16.2876;0.09280000000000001;-0.0176
3.63;16.2043;0.09280000000000001;-0.0175
3.64;16.1878;0.09280000000000001;-0.0173
3.65;16.1845;0.09290000000000001;-0.0173
3.66;16.1837;0.09290000000000001;-0.0172
3.67;16.186700000000002;0.096;-0.0172
3.68;16.1898;0.0971;-0.0171
3.69;16.2251;0.09680000000000001;-0.017
3.7;16.2626;0.0978;-0.016900000000000002
3.71;16.3209;0.0975;-0.016900000000000002
3.72;16.4207;0.09910000000000001;-0.016800000000000002
3.73;16.6205;0.0993;-0.016800000000000002
3.74;16.753600000000002;0.0999;-0.0167
3.75;16.8743;0.1;-0.0166
3.76;17.032500000000002;0.10010000000000001;-0.0165
3.77;17.248900000000003;0.10020000000000001;-0.0164
3.78;17.4361;0.10020000000000001;-0.0164
3.79;17.6276;0.10020000000000001;-0.016300000000000002
3.8;17.8273;0.0994;-0.0162
3.81;18.0562;0.09860000000000001;-0.0161
3.82;18.355800000000002;0.097;-0.016
3.83;18.6055;0.09390000000000001;-0.0159
3.84;18.863500000000002;0.09380000000000001;-0.015700000000000002
3.85;19.1049;0.0937;-0.015700000000000002
3.86;19.250500000000002;0.0906;-0.015600000000000001
3.87;19.4752;0.0876;-0.0155
3.88;19.6292;0.0876;-0.0154
3.89;19.8872;0.0876;-0.0154
3.9;20.070500000000003;0.0876;-0.015300000000000001
3.91;20.162300000000002;0.0877;-0.0152
3.92;20.3125;0.0882;-0.0152
3.93;20.3959;0.0903;-0.0151
3.94;20.763;0.0936;-0.0151
3.95;20.909000000000002;0.0969;-0.015000000000000001
3.96;21.03;0.099;-0.0149
3.97;20.9652;0.0994;-0.0142
3.98;20.9783;0.0998;-0.014100000000000001
3.99;20.991400000000002;0.10010000000000001;-0.013900000000000001
4.0;21.028100000000002;0.10010000000000001;-0.013800000000000002
4.01;21.1051;0.1032;-0.0137
4.02;21.259500000000003;0.10790000000000001;-0.0137
4.03;21.6308;0.1101;-0.013600000000000001
4.04;22.0605;0.1134;-0.0135
4.05;22.2816;0.11520000000000001;-0.0134
4.06;22.4985;0.117;-0.013300000000000001
4.07;22.8615;0.117;-0.0132
4.08;23.049200000000003;0.11860000000000001;-0.0132
4.09;23.111800000000002;0.11910000000000001;-0.0131
4.1;23.111800000000002;0.1192;-0.0131
4.11;23.1076;0.1193;-0.0131
4.12;23.1035;0.1193;-0.013000000000000001
4.13;23.1034;0.1212;-0.013000000000000001
4.14;23.1034;0.12340000000000001;-0.0129
4.15;23.1083;0.1259;-0.0129
4.16;23.113100000000003;0.1279;-0.0128
4.17;23.157700000000002;0.13;-0.012700000000000001
4.18;23.2286;0.13190000000000002;-0.012700000000000001
4.19;23.3413;0.13240000000000002;-0.0126
4.2;23.4247;0.1343;-0.0125
4.21;23.5123;0.1346;-0.0125
4.22;23.5123;0.1346;-0.012400000000000001
4.23;23.5832;0.13470000000000001;-0.012400000000000001
4.24;23.6625;0.13470000000000001;-0.012400000000000001
4.25;23.779300000000003;0.1348;-0.012400000000000001
4.26;23.6959;0.1348;-0.012400000000000001
4.27;23.791800000000002;0.1381;-0.0123
4.28;23.8461;0.1444;-0.0123
4.29;23.9295;0.15080000000000002;-0.0122
4.3;24.1047;0.1526;-0.012100000000000001
4.31;24.221500000000002;0.1524;-0.012
4.32;24.4969;0.1527;-0.0119
4.33;24.6596;0.153;-0.0118
4.34;25.0184;0.1534;-0.011600000000000001
4.35;25.6108;0.15410000000000001;-0.011600000000000001
4.36;25.982100000000003;0.1539;-0.0114
4.37;26.4326;0.15610000000000002;-0.011300000000000001
4.38;26.9875;0.1573;-0.0109
4.39;27.692500000000003;0.1602;-0.0109
4.4;28.405900000000003;0.1588;-0.0108
4.41;29.3029;0.1655;-0.0108
4.42;30.103900000000003;0.16340000000000002;-0.010700000000000001
4.43;30.9174;0.17320000000000002;-0.010700000000000001
4.44;31.814400000000003;0.17420000000000002;-0.0106
4.45;32.728;0.1752;-0.0105
4.46;33.6625;0.1791;-0.010400000000000001
4.47;35.7318;0.18460000000000001;-0.0102
4.48;36.7288;0.19010000000000002;-0.0105
4.49;37.8803;0.1955;-0.0106
4.5;39.0067;0.19540000000000002;-0.0111
