Client Name;AL HUDAYRIYAT ISLAND PDA ENABLING WORKS;C2;C3
Job Number;HUDAYRIYAT;;convert_nmdc_to_csv_00
Sounding Number;PRE-HUD-J16d;;
Cone Number;S15CFIIP.S19528;;
Location;HUDAYRIYAT;;
Operator;BALAJI.S;;
Date:;2022-06-23 00:00:00;;
Start Time;08:45:00;;
Time at penetration;08:49:36;;
Total time taken;00:04:36;;
Assumed GWL:;0;;
Reference level;;;
groundlvl;1.95;;
Pre-Drill:;0;;
Penetration Depth;5.77;;
Remarks;;;
Easting;234569.369;;
Northing;2702137.347;;
aratio;0.8;;
Beta Factor;1;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.0;-0.0024000000000000002;0.0;0.0
0.01;0.2649;0.0;0.0001
0.02;0.4571;0.0001;0.0001
0.03;2.1613;0.0002;0.00030000000000000003
0.04;3.9867000000000004;0.0004;0.0005
0.05;4.7344;0.0009000000000000001;0.0009000000000000001
0.06;4.3836;0.0017000000000000001;0.0008
0.07;5.7578000000000005;0.0034000000000000002;0.0009000000000000001
0.08;6.965000000000001;0.006900000000000001;0.0009000000000000001
0.09;7.5331;0.013800000000000002;0.0009000000000000001
0.09999999;7.6709000000000005;0.0167;0.001
0.11;7.8673;0.019700000000000002;0.001
0.12;8.627500000000001;0.029;0.0011
0.13;10.5344;0.0328;0.0012000000000000001
0.14;12.586;0.0337;0.0013000000000000002
0.15;14.1133;0.0345;0.0014
0.16;14.775;0.0356;0.0016
0.17;15.740400000000001;0.0397;0.0017000000000000001
0.18;14.824900000000001;0.0438;0.0017000000000000001
0.19;15.378400000000001;0.0504;0.0017000000000000001
0.2;15.340900000000001;0.0529;0.0021000000000000003
0.21;14.978900000000001;0.055400000000000005;0.0024000000000000002
0.22;14.5752;0.0577;0.0022
0.23;14.2797;0.057800000000000004;0.0021000000000000003
0.2400001;13.6181;0.0577;0.0021000000000000003
0.2500001;13.0396;0.0577;0.0021000000000000003
0.2600001;13.160300000000001;0.057600000000000005;0.0021000000000000003
0.27;12.8274;0.057600000000000005;0.0021000000000000003
0.28;12.7858;0.0577;0.003
0.29;12.744200000000001;0.0577;0.0032
0.3;12.581900000000001;0.061500000000000006;0.0032
0.31;12.6318;0.0621;0.0032
0.32;12.045;0.062400000000000004;0.0032
0.33;11.1462;0.0623;0.0031000000000000003
0.34;10.781;0.062200000000000005;0.0029000000000000002
0.35;10.6099;0.061900000000000004;0.0028
0.36;10.579;0.061500000000000006;0.0028
0.3699999;10.5797;0.0611;0.0025
0.3799999;10.580300000000001;0.0596;0.0024000000000000002
0.3899999;10.5913;0.058;0.0024000000000000002
0.3999999;10.657200000000001;0.0582;0.0024000000000000002
0.4099999;11.0005;0.056100000000000004;0.0023
0.4199999;11.287700000000001;0.0551;0.0024000000000000002
0.4299999;11.433300000000001;0.0555;0.0024000000000000002
0.4399999;12.136600000000001;0.055900000000000005;0.0024000000000000002
0.4499999;12.7691;0.056;0.0024000000000000002
0.4599999;13.622200000000001;0.056;0.0028
0.4699998;13.7721;0.056;0.0027
0.4799998;14.075800000000001;0.0541;0.0028
0.4899998;14.254800000000001;0.052700000000000004;0.0028
0.4999998;14.6293;0.0531;0.0028
0.5099998;14.8457;0.053500000000000006;0.0027
0.5199998;14.8041;0.0546;0.0027
0.5299998;14.933100000000001;0.059500000000000004;0.0027
0.5399998;14.8832;0.1009;0.0027
0.5499998;14.8499;0.09920000000000001;0.0028
0.5599998;14.802800000000001;0.10160000000000001;0.0026000000000000003
0.5699998;14.8533;0.10210000000000001;0.0024000000000000002
0.5799997;14.9037;0.10250000000000001;0.0024000000000000002
0.5899997;15.0279;0.1034;0.0024000000000000002
0.5999997;15.286800000000001;0.1044;0.0024000000000000002
0.6099997;16.023400000000002;0.1044;0.0024000000000000002
0.6199997;16.023400000000002;0.1044;0.0026000000000000003
0.6299997;16.0026;0.10600000000000001;0.0031000000000000003
0.6399997;15.1661;0.1076;0.0035
0.6499997;15.0288;0.10840000000000001;0.0035
