Client Name;AL HUDAYRIYAT ISLAND PDA ENABLING WORKS;C2;C3
Job Number;HUDAYRIYAT;;convert_nmdc_to_csv_00
Sounding Number;PRE-HUD-H22b;;
Cone Number;S15CFIIP.S19528;;
Location;HUDAYRIYAT;;
Operator;BALAJI.S;;
Date:;2022-06-20 00:00:00;;
Start Time;08:56:00;;
Time at penetration;09:02:58;;
Total time taken;00:06:58;;
Assumed GWL:;0;;
Reference level;;;
groundlvl;1.99;;
Pre-Drill:;0;;
Penetration Depth;6.1;;
Remarks;;;
Easting;235219.125;;
Northing;2702155.149;;
aratio;0.8;;
Beta Factor;1;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
2.39;4.2231000000000005;0.015600000000000001;-0.031
2.4;4.1688;0.0155;-0.031100000000000003
2.41;4.1604;0.0154;-0.031200000000000002
2.42;4.152;0.015300000000000001;-0.031200000000000002
2.43;4.1562;0.0135;-0.0313
2.44;4.0643;0.0126;-0.0313
2.45;4.0351;0.0122;-0.0313
2.46;3.9014;0.012100000000000001;-0.031200000000000002
2.47;3.8304;0.0122;-0.031200000000000002
2.48;3.797;0.0123;-0.031200000000000002
2.49;3.7594000000000003;0.0128;-0.031100000000000003
2.5;3.6967000000000003;0.0131;-0.031100000000000003
2.51;3.6675;0.0132;-0.031100000000000003
2.52;3.6550000000000002;0.0132;-0.031100000000000003
2.53;3.5798;0.013300000000000001;-0.031100000000000003
2.54;3.5255;0.013300000000000001;-0.0313
2.55;3.5004;0.013300000000000001;-0.0316
2.56;3.4294000000000002;0.0134;-0.0316
2.57;3.208;0.013600000000000001;-0.0317
2.58;3.0744000000000002;0.013900000000000001;-0.0317
2.59;2.9532000000000003;0.0145;-0.0317
2.6;2.7778;0.0145;-0.0317
2.61;2.7026000000000003;0.015600000000000001;-0.0317
2.62;2.665;0.0162;-0.0316
2.63;2.6065;0.016300000000000002;-0.0316
2.64;2.5104;0.0164;-0.0316
2.65;2.4561;0.0173;-0.0315
2.66;2.3893;0.0182;-0.0315
2.67;2.2473;0.0188;-0.031400000000000004
2.68;2.193;0.0193;-0.0313
2.69;2.1178;0.019100000000000002;-0.0313
2.7;2.0384;0.0195;-0.031200000000000002
2.71;1.8964;0.0195;-0.031200000000000002
2.72;1.8463;0.0195;-0.031100000000000003
2.73;1.792;0.0195;-0.031
2.74;1.6541000000000001;0.0195;-0.031
2.75;1.5581;0.0194;-0.0309
2.76;1.4787000000000001;0.0193;-0.0308
2.77;1.3659000000000001;0.0193;-0.0308
2.78;1.1612;0.0193;-0.0307
2.79;1.0526;0.019200000000000002;-0.030600000000000002
2.8;0.9816;0.019200000000000002;-0.030500000000000003
2.81;0.8605;0.0189;-0.0304
2.82;0.8104;0.0184;-0.0302
2.83;0.7728;0.017;-0.030100000000000002
2.84;0.7393000000000001;0.0162;-0.030000000000000002
2.85;0.6683;0.015600000000000001;-0.029900000000000003
2.86;0.6307;0.015300000000000001;-0.029500000000000002
2.87;0.6015;0.0142;-0.029500000000000002
2.88;0.5764;0.0134;-0.029300000000000003
2.89;0.5597;0.0125;-0.0291
2.9;0.5556;0.0103;-0.028900000000000002
2.91;0.5514;0.0095;-0.0287
2.92;0.5472;0.0089;-0.0287
2.93;0.5347000000000001;0.008400000000000001;-0.0285
2.94;0.5263;0.0078000000000000005;-0.0284
2.95;0.5138;0.007500000000000001;-0.028200000000000003
2.96;0.5013000000000001;0.007500000000000001;-0.0281
2.97;0.48450000000000004;0.007;-0.0279
2.98;0.48040000000000005;0.0064;-0.027700000000000002
2.99;0.4793;0.0064;-0.027600000000000003
3.0;0.4791;0.0061;-0.027600000000000003
3.01;0.47900000000000004;0.0061;-0.0273
3.02;0.4792;0.006;-0.027200000000000002
3.03;0.47940000000000005;0.006;-0.027
3.04;0.48040000000000005;0.006;-0.0269
3.05;0.48040000000000005;0.006;-0.0267
3.06;0.48140000000000005;0.006;-0.026500000000000003
3.07;0.48250000000000004;0.006;-0.026500000000000003
3.08;0.48450000000000004;0.0061;-0.0262
3.09;0.48450000000000004;0.0061;-0.0261
3.1;0.49710000000000004;0.0064;-0.025900000000000003
3.11;0.5138;0.007;-0.0258
3.12;0.518;0.0067;-0.025500000000000002
3.13;0.5305;0.007200000000000001;-0.025400000000000002
3.14;0.5597;0.007200000000000001;-0.022000000000000002
3.15;0.5305;0.0078000000000000005;-0.022000000000000002
3.16;0.5305;0.0081;-0.0219
3.17;0.5305;0.0082;-0.0216
3.18;0.531;0.0083;-0.021500000000000002
3.19;0.5321;0.008400000000000001;-0.0213
3.2;0.5347000000000001;0.008400000000000001;-0.0211
3.21;0.6015;0.008400000000000001;-0.020800000000000003
3.22;0.7686000000000001;0.008400000000000001;-0.0205
3.23;1.1445;0.008400000000000001;-0.020200000000000003
3.24;1.3367;0.008400000000000001;-0.0201
3.25;1.6416000000000002;0.008400000000000001;-0.02
3.26;1.7335;0.008400000000000001;-0.0198
3.27;1.7753;0.008400000000000001;-0.0198
3.28;1.7419;0.0082;-0.0201
3.29;1.7513;0.0082;-0.0201
3.3;1.7607000000000002;0.0085;-0.0201
3.31;1.8212000000000002;0.0089;-0.0201
3.32;1.9089;0.009600000000000001;-0.0201
3.33;2.1888;0.0111;-0.0201
3.34;2.3308;0.0131;-0.0198
3.35;2.406;0.015600000000000001;-0.0198
