Client Name;AL HUDAYRIYAT ISLAND PDA ENABLING WORKS;C2;C3
Job Number;HUDAYRIYAT;;convert_nmdc_to_csv_00
Sounding Number;PRE-HUD-L15d;;
Cone Number;S15CFIIP.S19528;;
Location;HUDAYRIYAT;;
Operator;SHANAVAS;;
Date;2022-06-21 00:00:00;;
Start Time;23:56:00;;
Time at penetration;00:02:15;;
Total time taken;00:06:15;;
Assumed GWL:;0;;
Reference level;;;
groundlvl;1.81;;
Pre-Drill:;0;;
Penetration Depth;5.73;;
Remarks;;;
Easting;234404.205;;
Northing;2701986.613;;
aratio;0.8;;
Beta Factor;1;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
2.33;3.7477;0.010700000000000001;-0.0154
2.34;3.7978;0.010700000000000001;-0.0154
2.35;3.7686;0.010700000000000001;-0.0154
2.36;3.6433;0.010700000000000001;-0.0154
2.37;3.4804000000000004;0.0105;-0.0154
2.38;3.4094;0.0097;-0.0154
2.39;3.3008;0.01;-0.0154
2.4;3.2339;0.0077;-0.0154
2.41;3.071;0.0074;-0.0154
2.42;2.9290000000000003;0.0071;-0.0154
2.43;2.8162000000000003;0.007;-0.0154
2.44;2.6784000000000003;0.006900000000000001;-0.015300000000000001
2.45;2.67;0.006900000000000001;-0.015300000000000001
2.46;2.5781;0.0066;-0.015300000000000001
2.47;2.5614000000000003;0.0063;-0.0152
2.48;2.5531;0.0061;-0.0152
2.49;2.553;0.0058000000000000005;-0.0152
2.5;2.5593;0.0055000000000000005;-0.0152
2.51;2.5656000000000003;0.005200000000000001;-0.0152
2.52;2.5781;0.0044;-0.0151
2.53;2.5906000000000002;0.004;-0.0151
2.54;2.5823;0.004;-0.0151
2.55;2.5865;0.004;-0.0151
2.56;2.599;0.004;-0.0151
2.57;2.6449000000000003;0.004;-0.0151
2.58;2.6784000000000003;0.004;-0.0151
2.59;2.6951;0.004;-0.015000000000000001
2.6;2.6784000000000003;0.004;-0.015000000000000001
2.61;2.6669;0.0039000000000000003;-0.015000000000000001
2.62;2.6643000000000003;0.0039000000000000003;-0.015000000000000001
2.63;2.6630000000000003;0.0039000000000000003;-0.015000000000000001
2.64;2.6632000000000002;0.0039000000000000003;-0.015000000000000001
2.65;2.6634;0.004;-0.015000000000000001
2.66;2.6642;0.004;-0.0149
2.67;2.6658;0.0041;-0.0149
2.68;2.7034000000000002;0.0063;-0.0145
2.69;2.8413;0.0061;-0.014100000000000001
2.7;2.9415;0.006500000000000001;-0.0134
2.71;3.0543;0.006500000000000001;-0.0132
2.72;3.2214;0.006500000000000001;-0.0132
2.73;3.3425000000000002;0.006500000000000001;-0.0131
2.74;3.5096000000000003;0.0064;-0.0131
2.75;3.5764;0.0061;-0.0131
2.76;3.6516;0.0056;-0.0131
2.77;3.6767000000000003;0.0055000000000000005;-0.0131
2.78;3.7101;0.0054;-0.013000000000000001
2.79;3.7561;0.0054;-0.013000000000000001
2.8;3.7435;0.0054;-0.013000000000000001
2.81;3.7435;0.0054;-0.013000000000000001
2.82;3.7435;0.0054;-0.013000000000000001
2.83;3.7434000000000003;0.0055000000000000005;-0.013000000000000001
2.84;3.7435;0.0058000000000000005;-0.0129
2.85;3.7435;0.0063;-0.0129
2.86;3.7519;0.0066;-0.0129
2.87;3.7477;0.0067;-0.0129
2.88;3.6433;0.0068000000000000005;-0.0129
2.89;3.6433;0.006900000000000001;-0.0129
2.9;3.5514;0.006900000000000001;-0.0128
2.91;3.4052000000000002;0.0074;-0.0128
2.92;3.3613;0.0079;-0.0128
2.93;3.3175000000000003;0.0089;-0.0128
2.94;3.3216;0.0102;-0.0128
2.95;3.1671;0.0115;-0.0128
2.96;3.1441000000000003;0.010700000000000001;-0.0128
2.97;3.1211;0.0149;-0.0128
2.98;3.1211;0.0171;-0.0128
2.99;3.0418000000000003;0.019200000000000002;-0.0128
3.0;3.0408;0.019200000000000002;-0.0128
3.01;3.0437000000000003;0.021400000000000002;-0.0128
3.02;3.0466;0.024;-0.0128
3.03;3.0525;0.0267;-0.0128
3.04;3.1044;0.0274;-0.0128
3.05;3.2089000000000003;0.0275;-0.0128
3.06;3.2089000000000003;0.0275;-0.0128
3.07;3.3509;0.0275;-0.012700000000000001
3.08;3.2047000000000003;0.0274;-0.012700000000000001
3.09;2.9916;0.0268;-0.0126
3.1;2.886;0.0245;-0.0126
3.11;2.8342;0.0222;-0.0125
3.12;2.8298;0.02;-0.0125
3.13;2.8305000000000002;0.019200000000000002;-0.012400000000000001
3.14;2.8312;0.019;-0.012400000000000001
3.15;2.8339000000000003;0.019;-0.0123
3.16;2.8496;0.0189;-0.0123
3.17;2.858;0.0189;-0.0122
3.18;3.0084;0.0187;-0.0122
3.19;3.0084;0.018500000000000003;-0.012100000000000001
3.2;3.0209;0.0182;-0.010100000000000001
3.21;3.0334000000000003;0.0181;-0.0098
3.22;3.2673;0.0182;-0.0098
3.23;3.7226000000000004;0.0183;-0.0097
3.24;3.9023000000000003;0.0187;-0.0095
3.25;4.1195;0.0212;-0.0095
3.26;4.9298;0.0261;-0.009300000000000001
3.27;5.3935;0.0262;-0.0091
3.28;5.8571;0.0263;-0.009000000000000001
3.29;6.3083;0.027;-0.0089
3.3;7.3567;0.027600000000000003;-0.008700000000000001
3.31;7.9039;0.030000000000000002;-0.0085
3.32;8.5013;0.031200000000000002;-0.008400000000000001
3.33;9.203000000000001;0.033800000000000004;-0.0083
3.34;9.9799;0.038400000000000004;-0.0081
3.35;10.745700000000001;0.044700000000000004;-0.0079
3.36;11.461500000000001;0.0523;-0.0076
3.37;12.1856;0.0567;-0.0074
3.38;12.8972;0.0597;-0.007200000000000001
3.39;13.5755;0.06380000000000001;-0.0071
3.4;14.283000000000001;0.0639;-0.006900000000000001
3.41;14.9322;0.064;-0.0068000000000000005
3.42;15.494000000000002;0.0679;-0.006500000000000001
3.43;16.0017;0.0717;-0.006500000000000001
3.44;16.4053;0.08270000000000001;-0.0063
3.45;16.7715;0.0879;-0.006200000000000001
3.46;17.1586;0.09000000000000001;-0.0061
3.47;17.479;0.0922;-0.0059
3.48;17.6954;0.096;-0.0057
3.49;17.8535;0.09730000000000001;-0.0057
3.5;17.924300000000002;0.098;-0.0055000000000000005
3.51;17.9825;0.0998;-0.0055000000000000005
3.52;18.02;0.1013;-0.0054
3.53;18.124000000000002;0.1014;-0.0053
3.54;18.2905;0.1014;-0.0051
3.55;18.602600000000002;0.1015;-0.005
3.56;18.9771;0.1015;-0.005
3.57;19.181;0.10210000000000001;-0.0048000000000000004
3.58;19.5306;0.1023;-0.0046
3.59;19.925900000000002;0.1037;-0.0045000000000000005
3.6;20.126;0.10540000000000001;-0.0044
3.61;20.463900000000002;0.1119;-0.004200000000000001
3.62;20.8352;0.10940000000000001;-0.004200000000000001
3.63;21.002100000000002;0.1136;-0.004
3.64;21.2816;0.11570000000000001;-0.0039000000000000003
3.65;21.5152;0.1178;-0.0038
3.66;21.6237;0.116;-0.0037
3.67;21.703;0.1189;-0.0035
3.68;21.6738;0.1208;-0.0035
3.69;21.6404;0.1227;-0.0034000000000000002
3.7;21.540300000000002;0.1236;-0.0033
3.71;21.4109;0.127;-0.0032
3.72;21.3692;0.1273;-0.0031000000000000003
3.73;21.2357;0.12810000000000002;-0.003
3.74;21.1064;0.1288;-0.003
3.75;20.9771;0.12990000000000002;-0.0029000000000000002
3.76;20.701700000000002;0.133;-0.0028
3.77;20.338800000000003;0.13440000000000002;-0.0027
3.78;19.971700000000002;0.13440000000000002;-0.0027
3.79;19.771900000000002;0.13440000000000002;-0.0027
3.8;19.4723;0.13440000000000002;-0.0026000000000000003
3.81;19.293400000000002;0.13440000000000002;-0.0026000000000000003
3.82;19.0104;0.1342;-0.0026000000000000003
3.83;19.0354;0.1317;-0.0026000000000000003
3.84;18.7982;0.132;-0.0026000000000000003
3.85;18.6234;0.1301;-0.0026000000000000003
